Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[94.0, 312.0]",[23.5 78. ],104.40249999999999,93.1454304347826
"[94.0, 313.0]",[23.5  78.25],107.4022,93.13574508754863
"[95.0, 314.0]",[23.75 78.5 ],105.4024,93.11036534173533
"[95.0, 315.0]",[23.75 78.75],82.9917,93.09321904301594
"[95.0, 316.0]",[23.75 79.  ],99.403,93.08327157996145
"[96.0, 317.0]",[24.   79.25],99.403,93.0661905424868
"[96.0, 318.0]",[24.  79.5],86.4043,93.03410181905217
"[96.0, 319.0]",[24.   79.75],89.404,93.02870390848427
"[97.0, 320.0]",[24.25 80.  ],97.4032,93.00400844803036
"[97.0, 321.0]",[24.25 80.25],88.4041,93.02198338854708
"[97.0, 322.0]",[24.25 80.5 ],111.4018,93.01172905660377
"[97.0, 323.0]",[24.25 80.75],97.4032,92.99034170192759
"[98.0, 324.0]",[24.5 81. ],96.4033,92.97819658079625
"[98.0, 325.0]",[24.5  81.25],105.4024,92.95893580765639
"[98.0, 326.0]",[24.5 81.5],84.4045,92.94685072059508
"[99.0, 327.0]",[24.75 81.75],92.4037,92.94742566002779
"[99.0, 328.0]",[24.75 82.  ],102.4027,92.90777695852535
"[99.0, 329.0]",[24.75 82.25],97.4032,92.9030215695273
"[100.0, 330.0]",[25.  82.5],99.403,92.8833226940639
"[100.0, 331.0]",[25.   82.75],100.40289999999999,92.90978166515012
"[100.0, 332.0]",[25. 83.],103.40259999999999,92.9505713638423
"[100.0, 333.0]",[25.   83.25],124.4005,93.09544751805053
"[101.0, 334.0]",[25.25 83.5 ],113.40159999999999,93.14949397210974
"[101.0, 335.0]",[25.25 83.75],116.40129999999999,93.2215032750112
"[101.0, 336.0]",[25.25 84.  ],150.3979,93.29809436493738
"[101.0, 337.0]",[25.25 84.25],115.40140000000001,93.34572864142538
"[102.0, 338.0]",[25.5 84.5],105.4024,93.36852164444444
"[102.0, 339.0]",[25.5  84.75],108.4021,93.38899649667405
"[102.0, 340.0]",[25.5 85. ],97.4032,93.4266356637168
"[102.0, 341.0]",[25.5  85.25],102.4027,93.45957052863436
"[103.0, 342.0]",[25.75 85.5 ],110.4019,93.50335531634445
"[103.0, 343.0]",[25.75 85.75],106.4023,93.54609596668126
"[103.0, 344.0]",[25.75 86.  ],113.40159999999999,93.5711535870516
"[103.0, 345.0]",[25.75 86.25],94.4035,93.58911868179833
"[103.0, 346.0]",[25.75 86.5 ],88.4041,93.59178883094306
